game_id,date,season,postseason,home_team_id,visitor_team_id,home_team_score,visitor_team_score,home_win,home_team_name,home_conference,home_division,visitor_team_name,visitor_conference,visitor_division
474491,2022-03-22,2021,False,17,5,126,98,1,Milwaukee Bucks,East,Central,Chicago Bulls,East,Central
474489,2022-03-22,2021,False,20,1,111,117,0,New York Knicks,East,Atlantic,Atlanta Hawks,East,Southeast
474490,2022-03-22,2021,False,8,13,127,115,1,Denver Nuggets,West,Northwest,LA Clippers,West,Pacific
474488,2022-03-22,2021,False,22,10,94,90,1,Orlando Magic,East,Southeast,Golden State Warriors,West,Pacific
474498,2022-03-23,2021,False,15,3,132,120,1,Memphis Grizzlies,West,Southwest,Brooklyn Nets,East,Atlantic
474492,2022-03-23,2021,False,9,1,122,101,1,Detroit Pistons,East,Central,Atlanta Hawks,East,Southeast
474499,2022-03-23,2021,False,14,23,121,126,0,Los Angeles Lakers,West,Pacific,Philadelphia 76ers,East,Atlantic
474500,2022-03-23,2021,False,16,10,104,118,0,Miami Heat,East,Southeast,Golden State Warriors,West,Pacific
474502,2022-03-23,2021,False,25,27,96,133,0,Portland Trail Blazers,West,Northwest,San Antonio Spurs,West,Southwest
474494,2022-03-23,2021,False,4,20,106,121,0,Charlotte Hornets,East,Southeast,New York Knicks,East,Atlantic
474497,2022-03-23,2021,False,7,11,110,91,1,Dallas Mavericks,West,Southwest,Houston Rockets,West,Southwest
474493,2022-03-23,2021,False,12,26,109,110,0,Indiana Pacers,East,Central,Sacramento Kings,West,Pacific
474495,2022-03-23,2021,False,2,29,125,97,1,Boston Celtics,East,Atlantic,Utah Jazz,West,Northwest
474501,2022-03-23,2021,False,21,22,118,102,1,Oklahoma City Thunder,West,Northwest,Orlando Magic,East,Southeast
474496,2022-03-23,2021,False,18,24,116,125,0,Minnesota Timberwolves,West,Northwest,Phoenix Suns,West,Pacific
474507,2022-03-24,2021,False,8,24,130,140,0,Denver Nuggets,West,Northwest,Phoenix Suns,West,Pacific
474506,2022-03-24,2021,False,17,30,114,102,1,Milwaukee Bucks,East,Central,Washington Wizards,East,Southeast
474503,2022-03-24,2021,False,28,6,117,104,1,Toronto Raptors,East,Atlantic,Cleveland Cavaliers,East,Central
474505,2022-03-24,2021,False,19,5,126,109,1,New Orleans Pelicans,West,Southwest,Chicago Bulls,East,Central
474504,2022-03-24,2021,False,15,12,133,103,1,Memphis Grizzlies,West,Southwest,Indiana Pacers,East,Central
474509,2022-03-25,2021,False,9,30,97,100,0,Detroit Pistons,East,Central,Washington Wizards,East,Southeast
474513,2022-03-25,2021,False,13,23,97,122,0,LA Clippers,West,Pacific,Philadelphia 76ers,East,Atlantic
474511,2022-03-25,2021,False,1,10,121,110,1,Atlanta Hawks,East,Southeast,Golden State Warriors,West,Pacific
474510,2022-03-25,2021,False,16,20,103,111,0,Miami Heat,East,Southeast,New York Knicks,East,Atlantic
474508,2022-03-25,2021,False,4,29,107,101,1,Charlotte Hornets,East,Southeast,Utah Jazz,West,Northwest
474512,2022-03-25,2021,False,18,7,116,95,1,Minnesota Timberwolves,West,Northwest,Dallas Mavericks,West,Southwest
474514,2022-03-25,2021,False,25,11,106,125,0,Portland Trail Blazers,West,Northwest,Houston Rockets,West,Southwest
474517,2022-03-26,2021,False,28,12,131,91,1,Toronto Raptors,East,Atlantic,Indiana Pacers,East,Central
474518,2022-03-26,2021,False,6,5,94,98,0,Cleveland Cavaliers,East,Central,Chicago Bulls,East,Central
474515,2022-03-26,2021,False,22,26,110,114,0,Orlando Magic,East,Southeast,Sacramento Kings,West,Pacific
474516,2022-03-26,2021,False,19,27,103,107,0,New Orleans Pelicans,West,Southwest,San Antonio Spurs,West,Southwest
474522,2022-03-26,2021,False,15,17,127,102,1,Memphis Grizzlies,West,Southwest,Milwaukee Bucks,East,Central
474520,2022-03-26,2021,False,16,3,95,110,0,Miami Heat,East,Southeast,Brooklyn Nets,East,Atlantic
474521,2022-03-26,2021,False,25,11,98,115,0,Portland Trail Blazers,West,Northwest,Houston Rockets,West,Southwest
474519,2022-03-26,2021,False,8,21,113,107,1,Denver Nuggets,West,Northwest,Oklahoma City Thunder,West,Northwest
474526,2022-03-27,2021,False,3,4,110,119,0,Brooklyn Nets,East,Atlantic,Charlotte Hornets,East,Southeast
474528,2022-03-27,2021,False,19,14,116,108,1,New Orleans Pelicans,West,Southwest,Los Angeles Lakers,West,Pacific
474523,2022-03-27,2021,False,7,29,114,100,1,Dallas Mavericks,West,Southwest,Utah Jazz,West,Northwest
474524,2022-03-27,2021,False,9,20,102,104,0,Detroit Pistons,East,Central,New York Knicks,East,Atlantic
474527,2022-03-27,2021,False,2,18,134,112,1,Boston Celtics,East,Atlantic,Minnesota Timberwolves,West,Northwest
474525,2022-03-27,2021,False,24,23,114,104,1,Phoenix Suns,West,Pacific,Philadelphia 76ers,East,Atlantic
474529,2022-03-27,2021,False,30,10,123,115,1,Washington Wizards,East,Southeast,Golden State Warriors,West,Pacific
474537,2022-03-28,2021,False,6,22,107,101,1,Cleveland Cavaliers,East,Central,Orlando Magic,East,Southeast
474532,2022-03-28,2021,False,4,8,109,113,0,Charlotte Hornets,East,Southeast,Denver Nuggets,West,Northwest
474538,2022-03-28,2021,False,25,21,131,134,0,Portland Trail Blazers,West,Northwest,Oklahoma City Thunder,West,Northwest
474533,2022-03-28,2021,False,20,5,109,104,1,New York Knicks,East,Atlantic,Chicago Bulls,East,Central
474535,2022-03-28,2021,False,16,26,123,100,1,Miami Heat,East,Southeast,Sacramento Kings,West,Pacific
474531,2022-03-28,2021,False,11,27,120,123,0,Houston Rockets,West,Southwest,San Antonio Spurs,West,Southwest
474534,2022-03-28,2021,False,15,10,123,95,1,Memphis Grizzlies,West,Southwest,Golden State Warriors,West,Pacific
474530,2022-03-28,2021,False,12,1,123,132,0,Indiana Pacers,East,Central,Atlanta Hawks,East,Southeast
474536,2022-03-28,2021,False,28,2,115,112,1,Toronto Raptors,East,Atlantic,Boston Celtics,East,Atlantic
474540,2022-03-29,2021,False,23,17,116,118,0,Philadelphia 76ers,East,Atlantic,Milwaukee Bucks,East,Central
474541,2022-03-29,2021,False,7,14,128,110,1,Dallas Mavericks,West,Southwest,Los Angeles Lakers,West,Pacific
474539,2022-03-29,2021,False,30,5,94,107,0,Washington Wizards,East,Southeast,Chicago Bulls,East,Central
474542,2022-03-29,2021,False,3,9,130,123,1,Brooklyn Nets,East,Atlantic,Detroit Pistons,East,Central
474543,2022-03-29,2021,False,13,29,121,115,1,LA Clippers,West,Pacific,Utah Jazz,West,Northwest
474549,2022-03-30,2021,False,2,16,98,106,0,Boston Celtics,East,Atlantic,Miami Heat,East,Southeast
474551,2022-03-30,2021,False,21,1,118,136,0,Oklahoma City Thunder,West,Northwest,Atlanta Hawks,East,Southeast
474546,2022-03-30,2021,False,20,4,114,125,0,New York Knicks,East,Atlantic,Charlotte Hornets,East,Southeast
474552,2022-03-30,2021,False,27,15,111,112,0,San Antonio Spurs,West,Southwest,Memphis Grizzlies,West,Southwest
474554,2022-03-30,2021,False,25,19,107,117,0,Portland Trail Blazers,West,Northwest,New Orleans Pelicans,West,Southwest
474545,2022-03-30,2021,False,11,26,118,121,0,Houston Rockets,West,Southwest,Sacramento Kings,West,Pacific
474548,2022-03-30,2021,False,30,22,127,110,1,Washington Wizards,East,Southeast,Orlando Magic,East,Southeast
474544,2022-03-30,2021,False,28,18,125,102,1,Toronto Raptors,East,Atlantic,Minnesota Timberwolves,West,Northwest
474553,2022-03-30,2021,False,10,24,103,107,0,Golden State Warriors,West,Pacific,Phoenix Suns,West,Pacific
474550,2022-03-30,2021,False,12,8,118,125,0,Indiana Pacers,East,Central,Denver Nuggets,West,Northwest
474547,2022-03-30,2021,False,6,7,112,120,0,Cleveland Cavaliers,East,Central,Dallas Mavericks,West,Southwest
474558,2022-03-31,2021,False,3,17,119,120,0,Brooklyn Nets,East,Atlantic,Milwaukee Bucks,East,Central
474556,2022-03-31,2021,False,9,23,102,94,1,Detroit Pistons,East,Central,Philadelphia 76ers,East,Atlantic
474555,2022-03-31,2021,False,29,14,122,109,1,Utah Jazz,West,Northwest,Los Angeles Lakers,West,Pacific
474557,2022-03-31,2021,False,5,13,135,130,1,Chicago Bulls,East,Central,LA Clippers,West,Pacific
474562,2022-04-01,2021,False,11,26,117,122,0,Houston Rockets,West,Southwest,Sacramento Kings,West,Pacific
474565,2022-04-01,2021,False,15,24,122,114,1,Memphis Grizzlies,West,Southwest,Phoenix Suns,West,Pacific
474568,2022-04-01,2021,False,14,19,111,114,0,Los Angeles Lakers,West,Pacific,New Orleans Pelicans,West,Southwest
474566,2022-04-01,2021,False,27,25,130,111,1,San Antonio Spurs,West,Southwest,Portland Trail Blazers,West,Northwest
474563,2022-04-01,2021,False,21,9,101,110,0,Oklahoma City Thunder,West,Northwest,Detroit Pistons,East,Central
474560,2022-04-01,2021,False,2,12,128,123,1,Boston Celtics,East,Atlantic,Indiana Pacers,East,Central
474564,2022-04-01,2021,False,22,28,89,102,0,Orlando Magic,East,Southeast,Toronto Raptors,East,Atlantic
474567,2022-04-01,2021,False,8,18,130,136,0,Denver Nuggets,West,Northwest,Minnesota Timberwolves,West,Northwest
474559,2022-04-01,2021,False,30,7,135,103,1,Washington Wizards,East,Southeast,Dallas Mavericks,West,Southwest
474561,2022-04-01,2021,False,17,13,119,153,0,Milwaukee Bucks,East,Central,LA Clippers,West,Pacific
474572,2022-04-02,2021,False,23,4,144,114,1,Philadelphia 76ers,East,Atlantic,Charlotte Hornets,East,Southeast
474571,2022-04-02,2021,False,20,6,101,119,0,New York Knicks,East,Atlantic,Cleveland Cavaliers,East,Central
474570,2022-04-02,2021,False,10,29,111,107,1,Golden State Warriors,West,Pacific,Utah Jazz,West,Northwest
474569,2022-04-02,2021,False,5,16,109,127,0,Chicago Bulls,East,Central,Miami Heat,East,Southeast
474573,2022-04-02,2021,False,1,3,122,115,1,Atlanta Hawks,East,Southeast,Brooklyn Nets,East,Atlantic
474584,2022-04-03,2021,False,26,10,90,109,0,Sacramento Kings,West,Pacific,Golden State Warriors,West,Pacific
474577,2022-04-03,2021,False,2,30,144,102,1,Boston Celtics,East,Atlantic,Washington Wizards,East,Southeast
474583,2022-04-03,2021,False,27,25,113,92,1,San Antonio Spurs,West,Southwest,Portland Trail Blazers,West,Northwest
474574,2022-04-03,2021,False,6,23,108,112,0,Cleveland Cavaliers,East,Central,Philadelphia 76ers,East,Atlantic
474580,2022-04-03,2021,False,28,16,109,114,0,Toronto Raptors,East,Atlantic,Miami Heat,East,Southeast
474578,2022-04-03,2021,False,12,9,117,121,0,Indiana Pacers,East,Central,Detroit Pistons,East,Central
474581,2022-04-03,2021,False,11,18,132,139,0,Houston Rockets,West,Southwest,Minnesota Timberwolves,West,Northwest
474585,2022-04-03,2021,False,13,19,119,100,1,LA Clippers,West,Pacific,New Orleans Pelicans,West,Southwest
474576,2022-04-03,2021,False,22,20,88,118,0,Orlando Magic,East,Southeast,New York Knicks,East,Atlantic
474579,2022-04-03,2021,False,14,8,118,129,0,Los Angeles Lakers,West,Pacific,Denver Nuggets,West,Northwest
474582,2022-04-03,2021,False,21,24,117,96,1,Oklahoma City Thunder,West,Northwest,Phoenix Suns,West,Pacific
474575,2022-04-03,2021,False,17,7,112,118,0,Milwaukee Bucks,East,Central,Dallas Mavericks,West,Southwest
474595,2022-04-05,2021,False,21,25,98,94,1,Oklahoma City Thunder,West,Northwest,Portland Trail Blazers,West,Northwest
474588,2022-04-05,2021,False,3,11,118,105,1,Brooklyn Nets,East,Atlantic,Houston Rockets,West,Southwest
474592,2022-04-05,2021,False,29,15,121,115,1,Utah Jazz,West,Northwest,Memphis Grizzlies,West,Southwest
474589,2022-04-05,2021,False,28,1,118,108,1,Toronto Raptors,East,Atlantic,Atlanta Hawks,East,Southeast
474591,2022-04-05,2021,False,5,17,106,127,0,Chicago Bulls,East,Central,Milwaukee Bucks,East,Central
474587,2022-04-05,2021,False,16,4,144,115,1,Miami Heat,East,Southeast,Charlotte Hornets,East,Southeast
474586,2022-04-05,2021,False,12,23,122,131,0,Indiana Pacers,East,Central,Philadelphia 76ers,East,Atlantic
474597,2022-04-05,2021,False,24,14,121,110,1,Phoenix Suns,West,Pacific,Los Angeles Lakers,West,Pacific
474594,2022-04-05,2021,False,8,27,97,116,0,Denver Nuggets,West,Northwest,San Antonio Spurs,West,Southwest
474596,2022-04-05,2021,False,26,19,109,123,0,Sacramento Kings,West,Pacific,New Orleans Pelicans,West,Southwest
474590,2022-04-05,2021,False,22,6,120,115,1,Orlando Magic,East,Southeast,Cleveland Cavaliers,East,Central
474593,2022-04-05,2021,False,18,30,114,132,0,Minnesota Timberwolves,West,Northwest,Washington Wizards,East,Southeast
474603,2022-04-06,2021,False,1,30,118,103,1,Atlanta Hawks,East,Southeast,Washington Wizards,East,Southeast
474601,2022-04-06,2021,False,5,2,94,117,0,Chicago Bulls,East,Central,Boston Celtics,East,Atlantic
474602,2022-04-06,2021,False,29,21,137,101,1,Utah Jazz,West,Northwest,Oklahoma City Thunder,West,Northwest
474598,2022-04-06,2021,False,20,3,98,110,0,New York Knicks,East,Atlantic,Brooklyn Nets,East,Atlantic
474599,2022-04-06,2021,False,9,7,113,131,0,Detroit Pistons,East,Central,Dallas Mavericks,West,Southwest
474600,2022-04-06,2021,False,13,24,113,109,1,LA Clippers,West,Pacific,Phoenix Suns,West,Pacific
474605,2022-04-07,2021,False,18,27,127,121,1,Minnesota Timberwolves,West,Northwest,San Antonio Spurs,West,Southwest
474607,2022-04-07,2021,False,28,23,119,114,1,Toronto Raptors,East,Atlantic,Philadelphia 76ers,East,Atlantic
474604,2022-04-07,2021,False,19,25,127,94,1,New Orleans Pelicans,West,Southwest,Portland Trail Blazers,West,Northwest
474608,2022-04-07,2021,False,17,2,127,121,1,Milwaukee Bucks,East,Central,Boston Celtics,East,Atlantic
474609,2022-04-07,2021,False,4,22,128,101,1,Charlotte Hornets,East,Southeast,Orlando Magic,East,Southeast
474606,2022-04-07,2021,False,10,14,128,112,1,Golden State Warriors,West,Pacific,Los Angeles Lakers,West,Pacific
474610,2022-04-07,2021,False,8,15,122,109,1,Denver Nuggets,West,Northwest,Memphis Grizzlies,West,Southwest
474617,2022-04-08,2021,False,5,4,117,133,0,Chicago Bulls,East,Central,Charlotte Hornets,East,Southeast
474615,2022-04-08,2021,False,16,1,113,109,1,Miami Heat,East,Southeast,Atlanta Hawks,East,Southeast
474618,2022-04-08,2021,False,3,6,118,107,1,Brooklyn Nets,East,Atlantic,Cleveland Cavaliers,East,Central
474614,2022-04-08,2021,False,7,25,128,78,1,Dallas Mavericks,West,Southwest,Portland Trail Blazers,West,Northwest
474611,2022-04-08,2021,False,28,11,117,115,1,Toronto Raptors,East,Atlantic,Houston Rockets,West,Southwest
474613,2022-04-08,2021,False,14,21,120,101,1,Los Angeles Lakers,West,Pacific,Oklahoma City Thunder,West,Northwest
474616,2022-04-08,2021,False,9,17,101,131,0,Detroit Pistons,East,Central,Milwaukee Bucks,East,Central
474612,2022-04-08,2021,False,29,24,105,111,0,Utah Jazz,West,Northwest,Phoenix Suns,West,Pacific
474619,2022-04-08,2021,False,30,20,92,114,0,Washington Wizards,East,Southeast,New York Knicks,East,Atlantic
474620,2022-04-09,2021,False,23,12,133,120,1,Philadelphia 76ers,East,Atlantic,Indiana Pacers,East,Central
474621,2022-04-09,2021,False,15,19,141,114,1,Memphis Grizzlies,West,Southwest,New Orleans Pelicans,West,Southwest
474622,2022-04-09,2021,False,27,10,94,100,0,San Antonio Spurs,West,Southwest,Golden State Warriors,West,Pacific
474623,2022-04-09,2021,False,13,26,117,98,1,LA Clippers,West,Pacific,Sacramento Kings,West,Pacific
474634,2022-04-10,2021,False,20,28,105,94,1,New York Knicks,East,Atlantic,Toronto Raptors,East,Atlantic
474627,2022-04-10,2021,False,8,14,141,146,0,Denver Nuggets,West,Northwest,Los Angeles Lakers,West,Pacific
474625,2022-04-10,2021,False,6,17,133,115,1,Cleveland Cavaliers,East,Central,Milwaukee Bucks,East,Central
474632,2022-04-10,2021,False,19,10,107,128,0,New Orleans Pelicans,West,Southwest,Golden State Warriors,West,Pacific
474638,2022-04-10,2021,False,24,26,109,116,0,Phoenix Suns,West,Pacific,Sacramento Kings,West,Pacific
474637,2022-04-10,2021,False,25,29,80,111,0,Portland Trail Blazers,West,Northwest,Utah Jazz,West,Northwest
474635,2022-04-10,2021,False,22,16,125,111,1,Orlando Magic,East,Southeast,Miami Heat,East,Southeast
474624,2022-04-10,2021,False,3,12,134,126,1,Brooklyn Nets,East,Atlantic,Indiana Pacers,East,Central
474631,2022-04-10,2021,False,15,2,110,139,0,Memphis Grizzlies,West,Southwest,Boston Celtics,East,Atlantic
474630,2022-04-10,2021,False,13,21,138,88,1,LA Clippers,West,Pacific,Oklahoma City Thunder,West,Northwest
474629,2022-04-10,2021,False,11,1,114,130,0,Houston Rockets,West,Southwest,Atlanta Hawks,East,Southeast
474628,2022-04-10,2021,False,7,27,130,120,1,Dallas Mavericks,West,Southwest,San Antonio Spurs,West,Southwest
474633,2022-04-10,2021,False,18,5,120,124,0,Minnesota Timberwolves,West,Northwest,Chicago Bulls,East,Central
474626,2022-04-10,2021,False,4,30,124,108,1,Charlotte Hornets,East,Southeast,Washington Wizards,East,Southeast
474636,2022-04-10,2021,False,23,9,118,106,1,Philadelphia 76ers,East,Atlantic,Detroit Pistons,East,Central
830510,2022-04-12,2021,True,3,6,115,108,1,Brooklyn Nets,East,Atlantic,Cleveland Cavaliers,East,Central
830509,2022-04-12,2021,True,18,13,109,104,1,Minnesota Timberwolves,West,Northwest,LA Clippers,West,Pacific
830799,2022-04-13,2021,True,19,27,113,103,1,New Orleans Pelicans,West,Southwest,San Antonio Spurs,West,Southwest
830800,2022-04-13,2021,True,1,4,132,103,1,Atlanta Hawks,East,Southeast,Charlotte Hornets,East,Southeast
831662,2022-04-15,2021,True,6,1,101,107,0,Cleveland Cavaliers,East,Central,Atlanta Hawks,East,Southeast
831661,2022-04-15,2021,True,13,19,101,105,0,LA Clippers,West,Pacific,New Orleans Pelicans,West,Southwest
831951,2022-04-16,2021,True,15,18,117,130,0,Memphis Grizzlies,West,Southwest,Minnesota Timberwolves,West,Northwest
831954,2022-04-16,2021,True,10,8,123,107,1,Golden State Warriors,West,Pacific,Denver Nuggets,West,Northwest
831953,2022-04-16,2021,True,23,28,131,111,1,Philadelphia 76ers,East,Atlantic,Toronto Raptors,East,Atlantic
831952,2022-04-16,2021,True,7,29,93,99,0,Dallas Mavericks,West,Southwest,Utah Jazz,West,Northwest
832818,2022-04-17,2021,True,24,19,110,99,1,Phoenix Suns,West,Pacific,New Orleans Pelicans,West,Southwest
832817,2022-04-17,2021,True,2,3,115,114,1,Boston Celtics,East,Atlantic,Brooklyn Nets,East,Atlantic
832820,2022-04-17,2021,True,16,1,115,91,1,Miami Heat,East,Southeast,Atlanta Hawks,East,Southeast
832819,2022-04-17,2021,True,17,5,93,86,1,Milwaukee Bucks,East,Central,Chicago Bulls,East,Central
833970,2022-04-18,2021,True,23,28,112,97,1,Philadelphia 76ers,East,Atlantic,Toronto Raptors,East,Atlantic
833969,2022-04-18,2021,True,10,8,126,106,1,Golden State Warriors,West,Pacific,Denver Nuggets,West,Northwest
833971,2022-04-18,2021,True,7,29,110,104,1,Dallas Mavericks,West,Southwest,Utah Jazz,West,Northwest
834976,2022-04-19,2021,True,16,1,115,105,1,Miami Heat,East,Southeast,Atlanta Hawks,East,Southeast
834977,2022-04-19,2021,True,15,18,124,96,1,Memphis Grizzlies,West,Southwest,Minnesota Timberwolves,West,Northwest
834978,2022-04-19,2021,True,24,19,114,125,0,Phoenix Suns,West,Pacific,New Orleans Pelicans,West,Southwest
835842,2022-04-20,2021,True,17,5,110,114,0,Milwaukee Bucks,East,Central,Chicago Bulls,East,Central
835841,2022-04-20,2021,True,28,23,101,104,0,Toronto Raptors,East,Atlantic,Philadelphia 76ers,East,Atlantic
835840,2022-04-20,2021,True,2,3,114,107,1,Boston Celtics,East,Atlantic,Brooklyn Nets,East,Atlantic
836706,2022-04-21,2021,True,29,7,118,126,0,Utah Jazz,West,Northwest,Dallas Mavericks,West,Southwest
836704,2022-04-21,2021,True,18,15,95,104,0,Minnesota Timberwolves,West,Northwest,Memphis Grizzlies,West,Southwest
836705,2022-04-21,2021,True,8,10,113,118,0,Denver Nuggets,West,Northwest,Golden State Warriors,West,Pacific
837570,2022-04-22,2021,True,5,17,81,111,0,Chicago Bulls,East,Central,Milwaukee Bucks,East,Central
837569,2022-04-22,2021,True,1,16,111,110,1,Atlanta Hawks,East,Southeast,Miami Heat,East,Southeast
837568,2022-04-22,2021,True,19,24,111,114,0,New Orleans Pelicans,West,Southwest,Phoenix Suns,West,Pacific
838433,2022-04-23,2021,True,29,7,100,99,1,Utah Jazz,West,Northwest,Dallas Mavericks,West,Southwest
838432,2022-04-23,2021,True,3,2,103,109,0,Brooklyn Nets,East,Atlantic,Boston Celtics,East,Atlantic
838434,2022-04-23,2021,True,28,23,110,102,1,Toronto Raptors,East,Atlantic,Philadelphia 76ers,East,Atlantic
838435,2022-04-23,2021,True,18,15,119,118,1,Minnesota Timberwolves,West,Northwest,Memphis Grizzlies,West,Southwest
